id,current_rating,potential_rating,height,weight,preferred_foot,skill_moves,value,wage,ball_control,strength,long_shots_level
255725,57,69,178,70,Right,3,325,1.3,57,58,Good
257718,54,74,176,60,Right,2,275,1.3,54,39,Good
248814,58,75,172,70,Left,2,475,1.3,63,46,Good
207805,69,69,181,72,Right,2,1.100.000,6.2,65,60,Good
258547,64,71,190,82,Right,2,1.100.000,1.7,66,73,Good
225077,67,72,178,74,Right,3,1.300.000,1.3,67,61,Good
185038,65,65,188,76,Right,1,325,1.3,15,62,Fair
182207,67,67,191,84,Right,1,150,3.5,22,61,Fair
162053,66,66,185,87,Right,2,250,3.4,54,77,Fair
222248,67,67,180,78,Right,3,875,4.5,61,61,Good
240874,62,72,173,63,Right,2,775,2.2,55,57,Fair
228645,70,73,186,80,Right,3,1.900.000,8,70,75,Good
255375,57,64,188,82,Left,2,275,1.3,40,70,Fair
257348,57,69,183,78,Right,2,325,1.3,58,63,Good
201528,71,71,186,75,Left,2,1.300.000,7,62,77,Good
251336,64,72,188,88,Right,2,1.100.000,3.2,55,88,Fair
230625,76,80,183,77,Left,3,8.500.000,9,76,78,Good
193945,70,71,180,72,Right,3,1.300.000,26,65,72,Good
247718,50,61,182,75,Right,2,90,1.3,53,49,Fair
211178,64,64,181,77,Right,3,525,1.3,66,66,Good
214680,70,74,186,79,Right,1,1.500.000,3.4,18,64,Fair
240527,58,68,193,80,Right,1,350,1.3,19,60,Fair
248117,68,78,175,68,Right,3,2.400.000,3.2,67,65,Good
256109,52,65,184,70,Right,2,170,1.3,54,50,Good
229404,69,69,191,88,Left,2,1.100.000,3.6,64,79,Fair
202754,69,69,180,72,Right,2,1.100.000,4.3,62,66,Good
252849,58,72,168,63,Left,2,425,1.3,57,48,Fair
259356,57,80,175,70,Right,2,475,1.3,62,47,Fair
239957,65,67,175,67,Right,3,700,1.5,68,64,Good
186614,73,73,187,78,Right,3,2.300.000,20.5,72,85,Good
225974,70,79,189,80,Left,2,3.000.000,18,48,90,Fair
240177,60,69,184,85,Right,2,475,1.6,37,77,Fair
217805,72,75,185,79,Right,1,2.100.000,8.3,22,62,Fair
256559,51,66,179,73,Right,2,130,1.6,55,38,Fair
195038,75,75,176,71,Right,4,5.500.000,23,76,55,Excellent
202304,66,66,185,78,Right,3,600,1.7,65,73,Good
235077,70,71,183,80,Right,3,1.700.000,6.4,70,85,Good
248052,62,76,173,73,Left,2,825,1.8,38,51,Fair
203903,76,77,185,73,Right,4,8.000.000,15,79,64,Excellent
254071,67,67,187,85,Right,3,750,5.7,75,83,Good
251273,54,62,182,75,Right,2,220,1.3,54,59,Good
231872,63,70,184,87,Right,2,800,1.3,55,81,Fair
258951,65,70,186,74,Right,2,900,1.4,60,64,Fair
213000,71,72,190,76,Right,2,1.800.000,7.1,59,75,Fair
244972,63,70,185,75,Right,3,875,2,62,69,Good
217940,82,83,178,72,Right,2,26.000.000,35,71,80,Fair
2702,58,58,180,76,Left,2,40,1.4,61,83,Good
205584,68,69,186,81,Right,2,1.100.000,13.5,59,82,Fair
140067,71,71,181,80,Right,2,300,6,68,80,Fair
250931,56,71,183,73,Left,3,325,4.8,64,61,Fair
192342,72,72,183,92,Right,3,2.200.000,14,77,88,Excellent
214395,66,66,174,71,Right,3,775,4.9,62,67,Good
186751,62,62,180,76,Left,3,325,2.3,63,62,Good
241273,65,72,173,73,Left,2,1.300.000,2.5,60,58,Fair
254972,59,69,176,68,Left,2,450,2,61,45,Good
255660,52,72,189,78,Right,2,190,1.3,34,65,Fair
206202,64,65,185,82,Right,3,600,2.3,66,75,Good
144024,61,61,187,85,Right,1,7,1.3,26,57,Fair
244071,57,65,179,67,Right,2,325,1.4,59,41,Good
258052,52,69,182,70,Right,1,160,1.3,18,42,Fair
225562,75,78,176,72,Left,3,6.500.000,23.5,76,67,Excellent
210786,63,63,172,63,Right,4,450,4.6,65,59,Good
231521,77,86,177,70,Right,4,21.000.000,36,79,68,Excellent
125167,65,65,185,85,Left,2,325,3.8,56,82,Good
206652,77,79,195,90,Right,1,9.000.000,44,12,52,Fair
258402,52,68,184,76,Right,1,160,1.3,12,43,Fair
215584,66,66,189,80,Right,3,550,2.3,62,73,Good
244135,68,72,189,83,Left,2,1.300.000,12,53,86,Fair
212755,75,77,181,75,Left,2,6.000.000,13,73,73,Good
246108,64,79,172,73,Right,2,1.300.000,3.5,68,67,Good
258116,64,74,189,80,Left,2,1.100.000,2.1,60,80,Fair
257719,61,74,183,74,Right,2,700,1.3,57,55,Good
201179,66,66,192,96,Right,1,525,7,23,75,Fair
255724,56,66,180,72,Right,2,275,1.8,57,57,Good
220624,69,75,187,84,Right,1,1.500.000,5.6,15,74,Fair
258546,52,71,181,64,Right,2,170,1.3,40,61,Fair
244565,60,77,178,66,Left,2,550,1.3,59,57,Good
207804,69,72,180,77,Left,3,1.500.000,15.5,65,64,Good
235975,59,65,174,75,Right,2,325,4.9,60,66,Good
196615,63,63,180,75,Right,2,275,2.7,54,77,Good
228644,70,71,174,68,Right,2,1.400.000,5.2,70,60,Fair
255374,54,68,180,75,Right,2,220,1.3,54,61,Fair
229956,67,77,188,83,Right,1,1.800.000,3,24,71,Fair
197907,65,65,174,73,Right,2,650,3.7,63,60,Good
182206,65,65,188,85,Left,1,325,3.5,33,73,Fair
162052,67,67,192,88,Right,1,100,1.3,20,64,Fair
240875,69,75,178,69,Right,2,,,72,68,Good
247719,53,58,183,73,Right,2,130,1.7,60,50,Good
258815,61,72,178,73,Right,2,625,2.1,66,52,Good
184278,66,66,174,62,Left,3,650,2.8,67,57,Good
244836,67,75,185,75,Right,2,2.100.000,10.5,70,56,Good
215993,67,67,177,74,Right,3,900,4.9,67,73,Good
207557,78,78,196,86,Right,1,8.500.000,49,18,75,Fair
251337,67,69,179,74,Right,2,1.000.000,3.1,61,62,Fair
200292,65,65,183,80,Right,2,550,4.5,62,69,Good
231936,75,85,185,77,Right,2,11.000.000,34,72,74,Fair
232619,67,67,176,65,Right,3,375,3.1,67,58,Excellent
191979,61,61,178,70,Right,2,200,1.3,57,70,Good
235426,54,60,181,78,Right,1,130,1.3,18,58,Fair
254135,57,80,185,73,Left,2,450,1.3,61,42,Good
256108,51,63,184,75,Right,1,110,1.3,10,55,Fair
216346,66,69,182,75,Right,3,900,2,64,70,Good
240526,71,71,168,69,Right,3,1.700.000,12,72,61,Good
239956,75,86,183,67,Right,3,11.000.000,6.4,75,66,Good
224667,64,65,183,79,Right,2,550,2.6,54,62,Good
259357,50,71,172,67,Left,2,130,1.3,35,46,Fair
250875,61,67,194,80,Right,2,425,1.3,41,77,Fair
254565,61,78,172,71,Right,2,775,1.3,65,47,Good
202305,70,70,177,67,Right,3,1.200.000,6.1,73,70,Excellent
229055,67,67,187,85,Left,3,825,7.1,64,76,Good
256558,50,61,184,75,Right,2,90,1.3,34,57,Fair
235076,60,70,177,72,Left,3,500,6.7,60,58,Good
240176,66,67,185,80,Right,2,725,2.3,52,80,Fair
223458,71,71,179,75,Right,3,1.800.000,9.9,74,66,Good
203902,65,65,167,64,Right,3,650,3.1,67,32,Good
251788,55,66,181,75,Right,2,250,1.3,54,60,Good
240463,59,66,176,75,Right,2,400,4.4,64,63,Good
258950,52,72,180,70,Right,2,190,1.3,62,58,Good
244973,72,82,180,68,Right,3,4.500.000,7.9,75,64,Good
231873,67,77,173,67,Left,3,2.100.000,2,70,37,Good
251272,54,70,180,70,Right,2,250,1.3,52,50,Good
177315,64,64,178,74,Left,3,170,1.3,65,61,Good
205585,71,74,170,69,Right,2,2.000.000,4.7,67,65,Good
235133,66,67,183,72,Left,3,900,4.9,63,66,Good
240033,74,76,179,73,Right,3,4.100.000,12.5,71,74,Good
259212,59,74,180,75,Right,2,450,1.3,53,65,Fair
245231,70,80,178,66,Right,3,3.200.000,6.3,69,50,Good
214394,79,82,178,74,Right,3,,,69,80,Fair
230331,77,77,177,77,Right,2,1.900.000,11,82,78,Excellent
201895,69,73,173,64,Right,4,1.700.000,3.6,70,53,Good
192343,62,62,166,66,Right,3,375,2.8,56,31,Good
251622,60,68,181,74,Right,3,475,1.3,59,56,Good
234372,65,65,173,70,Right,2,550,3.6,71,64,Good
254973,59,70,170,70,Right,3,450,1.8,63,56,Good
255661,52,60,177,72,Right,1,140,1.3,18,36,Fair
182713,70,70,189,84,Left,2,475,5.2,55,77,Fair
241788,77,77,187,82,Right,4,10.500.000,14,83,76,Excellent
239540,59,73,191,80,Right,2,475,1.3,50,67,Fair
244070,63,70,180,68,Right,2,825,1.3,58,53,Fair
258053,59,70,179,75,Right,2,425,4.8,34,55,Fair
234688,70,74,177,70,Left,3,2.100.000,7.5,73,61,Good
235830,53,61,180,67,Right,2,180,1.4,37,69,Fair
182343,73,73,178,78,Right,3,1.700.000,10.5,75,58,Excellent
241622,51,60,174,64,Right,2,120,1.4,50,60,Fair
225133,64,69,180,70,Right,3,775,1.3,64,63,Good
258403,55,70,173,66,Right,2,275,1.4,57,59,Good
212240,73,75,189,83,Right,3,3.400.000,21.5,75,70,Excellent
231520,62,70,181,71,Right,2,750,3.2,63,69,Fair
206653,69,70,188,81,Right,3,1.500.000,11,69,74,Good
193552,63,63,170,68,Right,3,350,1.7,62,71,Good
222926,67,70,178,68,Left,3,1.100.000,2.6,68,57,Good
208564,72,72,179,75,Right,3,1.900.000,13,71,63,Good
202169,61,61,177,73,Right,4,300,1.3,62,63,Good
257826,59,63,185,79,Right,2,250,1.9,54,63,Fair
202493,77,77,177,70,Right,3,9.000.000,24,79,66,Good
226436,69,77,182,78,Right,2,2.800.000,6.3,73,68,Fair
164610,67,67,185,79,Right,2,180,1.8,61,75,Good
211745,70,70,175,68,Left,2,1.200.000,4.9,63,65,Good
259091,56,67,175,70,Right,2,250,1.8,47,54,Fair
223264,62,66,178,70,Left,2,475,1.6,55,69,Fair
241858,65,74,185,87,Right,2,1.300.000,1.6,60,85,Fair
237677,58,64,178,64,Left,2,275,1.3,55,51,Good
256364,52,67,178,72,Right,2,160,1.3,53,50,Good
202539,72,72,174,77,Left,3,2.100.000,35,70,68,Excellent
229393,58,61,185,80,Left,1,190,2,16,58,Fair
164240,85,85,183,79,Right,2,13.000.000,85,79,82,Good
213328,67,73,192,81,Left,2,1.300.000,7.1,64,73,Good
211315,67,69,187,75,Right,2,1.000.000,2.8,62,76,Fair
212493,66,70,182,70,Right,3,1.100.000,2.7,70,53,Good
220018,79,80,185,78,Right,4,19.000.000,43,81,81,Excellent
200857,72,73,176,68,Right,3,2.400.000,8.2,76,48,Excellent
232926,66,66,182,79,Right,3,500,3.8,69,79,Good
252327,70,82,171,66,Left,3,3.200.000,10.5,70,54,Good
227227,73,74,176,75,Right,3,3.200.000,6.7,72,66,Good
244709,72,73,194,82,Right,2,2.200.000,11,63,80,Excellent
222475,71,76,189,79,Right,2,2.500.000,9.4,67,74,Good
239393,72,72,176,76,Right,2,2.300.000,10.5,72,68,Good
194014,67,67,171,71,Left,4,875,5.2,68,53,Good
203328,65,65,173,67,Right,3,675,3,64,59,Good
257575,63,63,188,75,Right,3,425,2,62,61,Good
201315,78,79,188,89,Right,2,11.500.000,29.5,62,83,Good
228582,57,66,188,74,Right,1,300,1.4,17,33,Fair
239669,68,73,185,75,Left,3,1.600.000,2.7,72,61,Good
199626,75,75,174,70,Right,3,4.900.000,9.9,78,61,Good
252262,57,68,178,70,Right,2,325,1.3,60,58,Good
247963,66,66,191,86,Right,2,350,2.4,54,81,Good
227362,69,73,188,78,Right,2,1.500.000,7.7,59,81,Good
243189,57,62,191,86,Right,1,180,1.3,17,70,Fair
239686,65,69,180,84,Right,2,850,1.3,60,65,Fair
215213,70,77,191,85,Right,1,2.400.000,13,23,75,Fair
258395,59,72,188,82,Left,2,500,1.3,58,72,Good
222160,76,80,174,71,Left,3,9.000.000,37,74,74,Good
238994,53,65,183,78,Right,1,180,1.3,20,45,Fair
257060,56,73,190,82,Right,2,325,1.3,52,64,Good
200912,67,67,178,67,Right,3,875,3.1,69,67,Good
210441,73,73,182,79,Right,3,2.800.000,9.4,72,73,Excellent
179537,63,63,180,74,Right,3,425,1.3,64,70,Good
199763,72,72,183,77,Right,3,2.100.000,11.5,70,68,Good
227732,71,77,178,77,Right,3,2.700.000,13.5,78,63,Good
184852,65,65,190,89,Right,2,210,2,38,90,Good
209660,72,72,175,72,Right,3,2.100.000,10.5,65,75,Good
243023,63,74,170,70,Right,2,900,1.3,61,64,Fair
143076,86,86,167,68,Right,4,48.500.000,90,86,44,Excellent
257430,61,67,184,75,Left,2,475,1.7,64,69,Good
237698,62,72,178,72,Left,3,800,1.3,63,59,Good
229686,68,72,179,74,Left,2,1.400.000,3,66,65,Good
253473,62,80,178,72,Right,2,900,1.3,68,59,Good
211600,66,69,176,70,Left,3,900,2.2,63,72,Good
247060,67,78,177,72,Right,2,2.000.000,3.4,62,75,Good
184501,74,74,185,79,Right,2,3.300.000,25.5,73,77,Good
238097,68,74,173,70,Right,2,1.700.000,3.8,67,66,Good
208421,84,87,184,75,Left,3,50.000.000,65,85,77,Excellent
253189,58,67,177,70,Right,2,400,1.3,60,53,Fair
257963,64,73,190,85,Left,2,1.100.000,1.8,34,80,Fair
237732,62,71,180,70,Right,3,800,2.3,67,56,Good
256221,51,65,171,64,Left,2,120,1.4,43,49,Fair
188871,71,71,193,88,Right,2,1.400.000,11,70,84,Good
235021,65,66,178,71,Right,2,775,3.9,67,49,Good
259300,50,65,188,72,Right,2,90,1.3,44,52,Fair
239901,69,78,200,76,Right,2,2.900.000,9.4,70,78,Good
213543,64,65,185,75,Right,2,550,3,58,76,Fair
250822,62,80,178,70,Right,2,875,4.8,67,46,Fair
251730,57,60,185,80,Right,2,,,57,78,Good
250988,54,54,177,69,Right,2,100,1.8,55,46,Fair
235471,67,68,180,73,Right,2,1.100.000,2.2,64,67,Good
258842,52,72,178,70,Right,2,190,1.3,47,56,Fair
251360,62,73,169,63,Right,2,775,1.3,59,61,Fair
229901,67,79,200,79,Right,2,2.200.000,5.6,56,82,Fair
210695,73,73,183,81,Left,2,,,72,70,Good
240822,59,68,173,68,Right,2,450,1.3,62,55,Good
211987,68,72,183,77,Right,3,1.300.000,6,70,69,Good
173614,68,68,185,71,Left,2,700,3.3,46,82,Fair
193440,75,75,183,77,Left,2,4.100.000,13.5,69,74,Good
234260,60,71,183,73,Right,1,425,1.3,34,37,Fair
228243,64,70,186,84,Right,2,775,3,55,76,Good
255773,65,70,177,66,Right,2,1.000.000,5.2,61,60,Good
220673,73,78,185,78,Right,3,3.800.000,12.5,73,80,Good
244498,59,60,192,90,Right,1,170,1.3,23,68,Fair
241360,55,70,175,70,Right,2,275,4,55,50,Fair
239452,72,79,179,68,Right,3,4.000.000,20,70,64,Good
244162,66,66,185,72,Right,2,600,3.1,65,67,Good
240988,71,78,189,81,Right,2,3.100.000,21.5,63,85,Good
255289,59,67,183,79,Right,2,400,2.2,49,62,Fair
235888,71,79,185,77,Right,3,3.800.000,10.5,74,68,Good
173244,63,63,189,87,Right,1,9,1.3,20,51,Fair
199108,67,67,182,81,Right,3,550,5.2,68,64,Good
258454,62,78,178,71,Right,3,900,1.3,67,63,Good
207916,68,71,180,80,Right,3,1.400.000,7.2,70,66,Good
204639,81,82,187,80,Right,2,21.500.000,55,67,79,Fair
252059,56,66,180,61,Right,2,275,1.3,58,56,Good
193505,70,70,183,75,Right,3,1.300.000,14.5,66,68,Good
206604,69,69,182,83,Right,2,1.100.000,6.9,48,88,Fair
176553,73,73,191,77,Right,3,1.300.000,12.5,77,58,Good
255266,56,72,185,78,Right,1,300,1.3,16,47,Fair
215028,65,65,167,68,Right,3,525,3.2,66,66,Good
240967,56,70,191,75,Right,2,325,4.8,55,70,Good
180283,72,72,189,75,Right,4,1.700.000,7.9,76,70,Good
258004,52,66,185,81,Right,2,170,1.3,53,42,Good
204269,69,71,191,85,Right,1,1.100.000,2.9,24,62,Fair
206254,73,73,180,72,Right,3,2.700.000,14.5,73,62,Good
223819,68,69,180,66,Left,3,1.300.000,4,67,45,Good
243218,63,72,172,65,Right,2,900,1.6,63,56,Good
221824,67,67,176,69,Right,3,875,4.1,67,64,Good
182744,74,74,185,81,Left,3,825,9,75,70,Excellent
198719,78,79,173,69,Right,4,15.000.000,49,79,50,Excellent
259245,60,61,175,70,Right,2,220,2.2,55,75,Fair
225867,59,66,178,63,Right,2,400,2,59,71,Good
238756,65,78,194,86,Right,3,1.500.000,2.2,66,74,Good
230366,73,73,177,73,Right,2,2.900.000,15,76,64,Good
251675,72,78,174,68,Left,2,3.300.000,9.9,75,74,Excellent
254477,57,67,175,67,Left,2,325,1.3,44,49,Fair
229147,68,72,180,74,Left,3,1.400.000,3.4,72,66,Excellent
235164,68,68,183,80,Left,3,850,14,72,68,Good
214639,75,75,185,78,Right,2,3.400.000,18,67,82,Fair
240064,70,78,192,84,Right,2,3.000.000,6.7,58,85,Fair
221577,60,60,182,78,Right,3,180,2.6,60,75,Good
258907,54,77,185,75,Right,2,300,1.3,44,53,Fair
151270,66,66,170,65,Right,3,250,2.3,71,57,Good
224325,68,68,177,77,Right,3,725,5.6,67,76,Good
190779,70,70,176,70,Right,3,875,6.1,74,60,Good
205478,73,74,190,85,Right,3,3.200.000,19.5,73,92,Good
253218,70,70,178,83,Right,2,,,75,70,Good
189558,69,69,196,89,Right,2,1.100.000,6.9,66,74,Good
248004,67,79,191,85,Right,2,2.200.000,2.1,58,75,Fair
235534,60,71,180,72,Left,2,475,3.5,60,42,Good
237509,61,73,188,85,Left,3,725,1.3,55,87,Good
229517,77,79,172,63,Right,4,11.500.000,18.5,83,41,Excellent
202647,63,63,176,71,Right,2,400,1.8,68,57,Good
177712,72,72,184,81,Right,3,1.700.000,19.5,70,71,Good
211591,80,84,183,79,Right,3,27.500.000,60,75,85,Good
163301,77,77,184,81,Right,1,1.600.000,15.5,39,75,Fair
240434,63,71,185,74,Right,2,1.000.000,1.4,64,63,Good
246333,56,76,178,66,Left,2,350,1.3,54,45,Good
209288,78,78,170,67,Right,4,12.500.000,32,80,51,Excellent
101317,63,63,189,85,Right,1,9,2.2,22,71,Fair
212094,67,67,180,78,Right,2,250,3.4,35,77,Fair
201342,71,73,194,88,Right,2,1.700.000,14.5,62,83,Fair
252370,55,62,167,66,Right,2,220,1.9,53,60,Good
257488,60,75,183,67,Right,3,525,1.3,65,51,Good
246763,63,84,183,72,Right,2,1.300.000,3.1,63,62,Fair
258287,66,77,179,73,Left,2,1.700.000,4.3,68,65,Good
257172,59,68,190,82,Right,2,450,1.7,65,70,Good
236461,75,82,192,88,Right,3,10.500.000,21.5,73,85,Good
188430,67,67,180,75,Right,3,625,4.5,65,72,Good
247522,58,69,178,68,Right,3,400,1.4,63,43,Good
242720,63,69,191,84,Right,2,625,1.3,56,75,Fair
213685,68,73,183,76,Left,2,1.500.000,13,63,74,Fair
200553,65,65,183,75,Right,3,525,2.1,64,70,Good
236898,73,82,185,76,Right,3,6.000.000,14.5,74,64,Good
253561,67,67,180,84,Right,2,900,5.9,70,72,Good
180903,65,65,183,70,Right,3,525,1.5,68,62,Good
195202,76,76,186,84,Left,4,6.500.000,75,79,68,Excellent
257871,62,70,176,69,Right,2,800,2.8,66,46,Good
232588,61,68,176,65,Left,2,600,1.6,62,46,Fair
243977,70,70,175,75,Left,2,1.400.000,11.5,69,87,Good
259183,61,66,188,84,Right,2,425,1.6,61,75,Good
238490,68,77,171,64,Right,3,2.400.000,3.6,67,41,Good
240658,68,76,182,75,Right,4,2.400.000,15,76,56,Good
183339,70,70,186,81,Right,3,1.400.000,4.8,67,73,Good
256276,62,66,184,71,Right,1,375,1.3,16,53,Fair
236877,65,70,184,75,Right,3,900,1.3,66,67,Good
253074,57,73,175,60,Right,2,375,1.3,66,34,Good
192528,63,63,195,86,Right,2,210,2.4,58,91,Good
251049,60,73,174,65,Right,2,525,1.3,58,33,Fair
219637,69,75,189,82,Left,1,1.500.000,3.1,21,70,Fair
232567,64,64,180,75,Left,2,425,1.3,49,73,Fair
247467,56,76,182,75,Left,2,325,1.3,33,60,Fair
226174,64,69,182,70,Right,2,750,1.3,57,64,Fair
216468,71,72,176,67,Left,3,,,72,57,Excellent
223726,68,68,183,75,Left,3,1.000.000,5.2,69,63,Good
207783,67,67,175,68,Right,2,775,2.5,61,59,Fair
257934,48,53,175,68,Right,2,60,1.4,45,42,Fair
259029,51,64,176,69,Right,2,130,1.3,50,49,Good
226524,63,72,192,80,Right,1,825,1.3,24,63,Fair
212978,63,65,196,84,Right,2,475,2.4,59,80,Fair
214906,71,71,190,81,Left,2,1.500.000,15.5,64,75,Fair
160741,76,76,189,82,Right,2,3.200.000,22,59,80,Good
241049,73,78,174,70,Right,2,3.900.000,15,70,63,Good
236174,65,65,182,75,Right,3,650,3.4,72,69,Good
252665,50,64,184,73,Right,2,100,1.3,51,48,Good
246276,66,78,173,60,Left,4,1.900.000,4.9,68,53,Good
210416,64,64,174,68,Left,2,425,1.3,63,47,Good
226877,72,74,182,72,Right,4,2.600.000,13,74,60,Excellent
179560,76,76,179,73,Left,4,5.500.000,20,80,59,Excellent
258268,48,61,177,78,Right,2,100,1.3,46,59,Fair
182178,70,70,178,72,Right,2,1.000.000,37,64,72,Good
241419,67,81,183,68,Left,2,2.100.000,4.1,69,57,Good
186992,75,75,174,73,Right,3,3.700.000,33,76,76,Good
236524,69,79,192,84,Right,2,2.600.000,2.5,65,74,Fair
202978,65,66,184,77,Right,2,600,1.3,53,77,Good
252235,64,79,186,76,Right,2,1.300.000,2.3,47,60,Fair
230809,66,72,180,71,Right,2,1.200.000,2.9,62,68,Good
210046,67,68,182,66,Right,3,1.100.000,12,66,65,Excellent
233049,87,93,180,76,Right,5,111.500.000,70,91,67,Good
206307,69,73,192,90,Left,1,1.300.000,5.8,27,71,Fair
258157,59,69,177,74,Right,2,425,1.3,42,57,Fair
225467,59,65,185,80,Right,2,300,1.3,55,71,Good
239444,56,70,168,65,Right,2,325,1.3,61,38,Good
182617,67,67,183,71,Right,2,775,4.9,65,81,Good
220665,67,70,192,88,Right,2,1.100.000,5.7,56,85,Fair
255765,50,60,190,78,Right,1,80,1.3,13,62,Fair
248854,68,75,183,74,Right,2,2.100.000,5.1,69,70,Good
234276,65,65,174,70,Left,2,700,1.3,63,64,Good
205878,73,77,196,91,Right,1,3.000.000,14.5,29,70,Fair
231424,65,67,180,77,Right,3,775,4.6,67,61,Good
233419,81,85,176,68,Left,4,33.500.000,90,80,64,Excellent
241726,67,78,183,73,Left,3,1.900.000,3.4,65,66,Good
194669,70,71,180,74,Left,3,1.600.000,7.5,74,63,Excellent
257308,62,80,175,65,Right,2,850,1.3,66,53,Fair
232658,69,76,190,83,Right,2,2.300.000,6.2,65,81,Fair
230665,74,74,181,77,Left,4,4.000.000,8.3,79,66,Excellent
192617,66,66,185,83,Left,3,550,1.7,64,75,Good
251376,66,69,183,72,Right,3,900,1.4,60,62,Good
207516,68,69,179,75,Right,3,1.300.000,3.9,67,74,Good
245765,55,69,168,62,Right,3,275,1.3,62,45,Good
213105,69,73,186,88,Right,2,1.600.000,2.5,69,72,Excellent
247758,59,72,175,66,Right,3,500,1.3,65,68,Good
256149,67,78,170,68,Right,2,1.900.000,3.4,73,55,Good
235467,75,77,168,65,Right,5,6.500.000,7.4,82,47,Excellent
172013,72,72,182,79,Left,3,775,6.7,72,70,Good
200683,71,71,178,68,Right,3,1.700.000,4.1,74,57,Excellent
251726,58,58,186,81,Right,2,,,48,77,Fair
140498,72,72,190,82,Right,1,220,8.8,21,63,Fair
252809,49,57,181,76,Right,2,100,1.3,49,56,Fair
201991,69,69,187,74,Right,3,1.100.000,4.2,70,72,Good
230235,71,71,172,76,Right,2,1.700.000,8.4,68,68,Good
227909,65,66,191,82,Right,1,550,1.5,14,60,Fair
247308,58,67,177,73,Left,2,375,1.3,50,57,Fair
225934,69,70,191,81,Right,2,1.200.000,11.5,53,80,Fair
217845,69,71,177,73,Right,3,1.500.000,5.3,70,66,Good
235037,63,70,182,66,Right,2,825,1.9,61,66,Fair
256519,59,70,187,78,Right,2,400,1.4,41,63,Fair
205481,68,74,178,64,Right,3,1.700.000,5.4,70,81,Good
190780,72,72,190,98,Right,1,1.100.000,4.3,20,72,Fair
202651,81,81,176,70,Left,4,25.000.000,35,88,55,Excellent
205194,71,71,188,89,Left,2,1.200.000,9.4,60,79,Fair
235522,73,80,171,61,Right,4,5.500.000,6.6,74,60,Good
244932,67,77,171,73,Right,2,2.000.000,4.9,64,58,Excellent
258911,59,73,197,85,Right,2,500,2.4,55,79,Good
164082,74,74,172,75,Left,4,1.200.000,6.9,77,67,Excellent
235172,74,84,174,74,Left,4,8.000.000,9,77,52,Good
251399,66,68,186,80,Right,2,1.000.000,4.9,63,78,Good
254461,66,67,182,83,Right,2,900,4.9,58,77,Good
202201,76,76,188,78,Right,2,6.000.000,23,66,78,Excellent
239852,63,64,180,78,Right,3,500,3.1,63,69,Good
224763,70,82,194,78,Right,3,3.300.000,11,67,77,Good
241233,68,75,173,69,Right,3,2.100.000,4.8,68,51,Fair
221832,77,80,175,68,Left,3,11.500.000,19,78,68,Excellent
204785,63,66,191,82,Left,3,575,2.3,65,80,Good
228310,66,72,182,73,Right,2,1.100.000,2.7,58,73,Good
254932,64,66,183,80,Left,3,650,3.7,65,64,Good
205897,74,78,185,76,Right,3,4.900.000,13,76,73,Good
234333,69,78,182,78,Right,4,2.900.000,11,73,63,Good
193143,69,70,192,89,Right,2,1.200.000,26.5,58,86,Good
258012,56,72,189,75,Left,2,300,1.3,37,56,Fair
150477,72,72,189,76,Left,1,220,12.5,13,67,Fair
239501,64,73,176,70,Right,3,1.200.000,2.2,67,62,Good
234763,70,70,182,77,Right,2,1.200.000,9,69,69,Good
255270,60,72,175,76,Right,2,525,2.6,50,62,Fair
254898,64,68,170,66,Right,3,750,2.2,67,57,Good
231561,61,61,183,79,Right,2,300,3,65,61,Good
258442,56,71,181,65,Right,2,275,1.3,52,52,Good
142333,60,60,190,70,Right,1,5,1.3,23,49,Fair
189237,66,66,180,74,Left,2,625,3.9,66,67,Good
202128,63,63,175,70,Left,2,425,2.4,60,57,Good
208525,72,72,178,71,Right,3,2.100.000,10.5,75,57,Good
221648,64,65,176,76,Right,2,550,4.7,60,72,Good
214506,69,69,187,88,Right,2,400,3.4,55,93,Good
242366,55,70,185,74,Right,2,275,2.4,55,64,Fair
245159,66,73,187,78,Left,2,1.400.000,2.1,64,65,Fair
238469,54,65,173,67,Right,2,210,1.4,49,56,Fair
198426,70,70,183,75,Right,4,1.200.000,8.5,71,80,Good
253577,62,66,167,62,Right,2,525,2.1,64,63,Good
232064,63,74,180,76,Left,2,1.000.000,6.8,60,61,Good
236924,71,79,191,80,Right,2,3.500.000,6.6,61,79,Fair
229628,71,74,186,84,Right,2,2.000.000,14.5,66,90,Excellent
256325,61,75,190,82,Right,2,675,1.7,54,74,Fair
194956,69,69,178,73,Right,3,775,4.8,71,69,Excellent
213693,68,71,183,77,Right,3,1.400.000,14,70,61,Good
243824,57,63,178,68,Right,2,220,1.3,62,61,Good
247534,68,77,177,72,Right,3,2.300.000,2.4,67,51,Good
211354,74,75,184,80,Right,3,4.500.000,34,78,72,Excellent
184055,65,65,177,74,Right,3,300,2.3,69,57,Good
245509,55,68,170,62,Left,2,275,1.3,57,53,Good
213369,63,64,182,74,Right,3,525,2,62,64,Good
230409,61,61,188,80,Right,2,300,1.4,44,77,Good
170612,67,67,174,71,Right,3,775,1.9,66,68,Excellent
205747,63,64,188,78,Right,1,325,1.3,29,65,Fair
236477,75,82,175,64,Right,4,10.500.000,24.5,78,64,Excellent
175943,85,85,169,61,Right,4,31.000.000,105,89,37,Excellent
255159,58,65,186,79,Right,1,325,2.2,13,66,Fair
